index,len,data
61046,117,"[-30,-3,-32,-5,-32,-9,-32,-11,-32,-13,-35,-15,-33,-16,-35,-20,-35,-20,-33,-20,-37,-22,-35,-24,-33,-24,-33,-28,-33,-28,-35,-30,-33,-28,-33,-28,-30,-30,-32,-30,-32,-32,-32,-30,-32,-32,-32,-32,-32,-32,-32,-32,-32,-33,-33,-32,-33,-33,-32,-32,-33,-32,-33,-35,-35,-33,-35,-33,-37,-33,-35,-35,-35,-35,-39,-35,-41,-35,-39,-33,-41,-35,-43,-37,-45,-39,-43,-35,-43,-39,-47,-39,-47,-37,-48,-39,-48,-39,-50,-39,-50,-33,-52,-39,-52,-41,-54,-43,-54,-37,-52,-37,-56,-37,0,0,0,0,0,0,-37,58,-37,58,-35,56,-35,56,-35,60,-33,58,-33,58,-33,60,-33,58,-32,54,-33,54,-33,52,-30,52,-30,52,-28,52,-28,50,-28,52,-28,48,-26,48,-28,48,-24,47,-26,48,-22,43,-22,45,-26,43,-24,43,-24,45,-20,41,-22,43,-18,39,-22,41,-20,41,-22,41,-20,39,-18,37,-20,41,-20,37,-20,39,-20,37,-24,39,-22,37,-20,39,-24,37,-22,35,-26,35,-26,37,-26,35,-26,37,-28,32,-30,30,-30,30,-30,26,-30,22,-28,22,-28,20,-28,18,-28,15]"
61047,117,"[33,4,35,6,33,8,40,10,38,12,40,16,42,19,42,19,44,23,44,21,44,25,42,25,42,23,40,25,42,27,40,29,40,29,42,29,38,29,40,31,40,31,38,33,40,31,38,29,35,33,40,31,40,33,40,31,40,31,42,31,42,33,44,33,42,33,44,33,46,33,48,33,48,33,50,33,48,33,50,33,52,35,52,31,57,35,57,33,57,33,59,33,59,35,63,31,61,35,65,33,63,31,65,31,71,33,67,33,67,31,73,31,69,29,0,0,0,0,0,0,29,-71,27,-71,25,-73,27,-71,25,-73,23,-73,21,-69,21,-71,21,-67,23,-71,21,-71,21,-67,21,-67,19,-65,16,-67,16,-63,14,-61,10,-59,14,-63,14,-59,14,-61,12,-57,10,-57,12,-54,14,-54,12,-54,10,-54,8,-52,10,-50,6,-52,8,-52,8,-50,8,-50,6,-48,6,-48,8,-52,4,-50,6,-50,6,-48,8,-50,8,-50,8,-50,10,-48,8,-48,12,-52,10,-48,14,-50,12,-48,16,-46,19,-44,19,-44,19,-42,21,-38,23,-35,21,-33,23,-29,23,-27]"
61048,117,"[4,-35,6,-35,8,-35,12,-35,14,-38,19,-40,21,-38,23,-38,25,-35,29,-40,29,-38,31,-35,33,-35,33,-38,33,-35,40,-33,40,-31,42,-31,40,-31,40,-29,40,-27,40,-27,40,-25,44,-29,42,-27,42,-25,44,-23,46,-25,44,-25,46,-25,46,-21,48,-23,50,-23,52,-25,50,-25,50,-25,52,-23,54,-27,52,-25,57,-29,57,-27,57,-25,59,-25,61,-29,61,-25,63,-27,63,-27,63,-29,63,-27,63,-27,69,-29,67,-27,69,-25,73,-27,71,-31,71,-31,71,-31,0,0,0,0,0,0,-25,-76,-27,-73,-27,-71,-21,-73,-23,-73,-23,-76,-23,-73,-23,-71,-21,-71,-19,-71,-21,-69,-16,-65,-16,-67,-19,-65,-16,-67,-16,-63,-19,-65,-16,-61,-16,-63,-10,-59,-14,-57,-10,-59,-12,-57,-10,-57,-8,-57,-8,-52,-8,-52,-8,-54,-8,-52,-10,-52,-4,-50,-8,-50,-6,-52,-6,-50,-4,-50,-4,-52,-6,-50,-2,-50,-2,-52,0,-50,0,-50,4,-50,2,-50,2,-50,4,-50,8,-48,10,-48,10,-48,14,-48,19,-46,21,-44,21,-42,21,-38,25,-33,25,-33,25,-29,27,-27]"
61049,117,"[33,5,31,5,33,9,35,11,37,15,35,15,37,19,39,23,39,21,37,25,37,27,37,29,33,29,35,31,33,31,33,35,33,33,35,37,29,33,29,35,31,35,31,35,29,35,29,37,29,37,33,37,31,39,29,39,29,41,31,39,29,39,31,43,29,41,33,41,31,43,33,45,33,43,35,41,35,43,35,45,35,45,37,45,37,47,41,49,37,47,39,49,43,49,41,53,41,53,43,55,43,53,45,51,45,53,47,57,45,55,47,53,45,57,0,0,0,0,0,0,57,-47,57,-49,53,-47,55,-47,55,-49,53,-49,53,-47,53,-45,53,-43,51,-45,51,-41,49,-41,49,-43,49,-43,49,-41,49,-39,47,-39,45,-39,43,-39,43,-35,43,-39,41,-39,39,-33,41,-33,39,-35,39,-31,39,-33,37,-31,39,-29,37,-31,37,-31,37,-31,37,-31,35,-29,35,-27,37,-31,37,-27,37,-27,39,-31,39,-29,37,-29,39,-27,39,-25,39,-25,41,-25,39,-25,43,-19,41,-21,43,-15,43,-15,41,-13,41,-11,39,-7,39,-7,39,-1,37,-1,33,0]"
61050,117,"[29,13,27,13,33,15,31,17,33,19,33,23,31,21,35,25,35,25,35,27,35,27,33,27,37,25,37,27,35,29,35,27,35,29,37,27,37,25,37,29,39,27,41,25,37,25,41,25,39,23,39,23,41,21,41,23,43,19,45,19,43,19,47,17,47,17,49,15,51,13,49,13,49,11,53,9,53,9,55,7,59,5,57,3,59,5,63,-1,61,1,59,-1,63,-1,67,-3,67,-7,65,-9,69,-11,65,-13,69,-13,67,-15,67,-19,69,-23,67,-25,0,0,0,0,0,0,-31,-67,-35,-65,-35,-59,-33,-61,-37,-61,-39,-59,-41,-57,-45,-55,-43,-51,-41,-53,-43,-53,-43,-49,-47,-47,-45,-45,-47,-45,-43,-39,-49,-37,-45,-37,-45,-35,-45,-33,-45,-29,-47,-29,-47,-23,-45,-25,-45,-25,-47,-21,-45,-21,-45,-19,-45,-17,-45,-17,-43,-15,-45,-13,-45,-13,-47,-11,-45,-9,-47,-11,-47,-9,-45,-7,-47,-7,-47,-7,-45,-7,-47,-5,-47,-5,-47,-5,-49,-5,-45,-5,-45,-9,-45,-5,-45,-11,-43,-7,-41,-9,-41,-9,-41,-9,-37,-11,-37,-13,-33,-11,-31,-13]"
61051,117,"[29,7,31,9,32,11,34,15,32,17,32,19,31,21,32,25,32,27,31,31,29,31,29,31,27,34,27,36,23,38,25,38,23,40,19,40,21,40,19,44,17,42,15,42,15,40,15,44,13,44,13,44,11,44,11,44,13,46,9,48,9,44,9,48,7,48,11,48,7,52,11,50,7,52,9,52,9,54,7,56,7,58,7,56,7,58,5,60,5,60,5,60,5,62,5,63,3,63,3,65,3,67,1,67,0,69,1,67,0,69,-1,71,0,71,0,0,0,0,0,0,75,7,71,7,71,3,69,7,69,7,69,9,67,9,69,9,65,13,65,11,63,13,63,15,63,9,62,17,62,15,58,15,60,13,58,19,56,19,54,17,54,19,50,19,50,17,50,19,50,21,48,19,48,17,44,19,44,21,42,17,42,21,42,23,42,23,42,21,38,23,44,25,40,25,40,25,42,29,38,29,38,29,36,29,34,29,34,31,34,34,34,34,29,34,29,36,27,38,21,36,21,40,17,38,13,38,11,38,9,34,5,34,1,32]"
61052,117,"[-22,17,-19,17,-17,21,-22,21,-22,19,-24,16,-27,16,-29,17,-30,16,-30,16,-30,16,-30,13,-30,14,-34,13,-34,13,-37,9,-34,11,-35,11,-35,11,-35,9,-35,9,-35,9,-35,8,-35,9,-35,9,-35,9,-37,8,-35,9,-37,11,-37,9,-37,8,-39,9,-39,9,-39,11,-42,11,-42,9,-42,9,-40,14,-40,14,-42,14,-44,14,-45,13,-47,13,-45,16,-47,16,-48,16,-48,17,-48,21,-50,19,-52,21,-50,21,-50,21,-50,21,-52,21,-52,22,-55,24,-53,22,0,0,0,0,0,0,26,55,26,55,26,52,26,55,26,55,24,55,24,53,24,52,24,52,21,50,22,52,21,50,22,50,22,50,21,50,22,48,22,45,22,45,21,44,19,42,21,42,19,44,21,40,19,39,19,40,19,39,17,39,19,39,19,37,19,37,17,37,19,32,19,35,21,34,17,32,17,35,19,35,19,34,19,39,16,37,16,37,17,35,17,39,14,37,14,39,11,37,11,39,13,40,8,39,6,37,4,40,1,37,0,37,0,34,-1,34,-4,30,-6,29]"
61053,117,"[-14,-16,-14,-19,-14,-20,-16,-23,-13,-25,-11,-25,-11,-26,-8,-28,-8,-31,-7,-32,-4,-29,-4,-32,-1,-32,-2,-35,-1,-34,1,-32,1,-34,2,-32,4,-34,4,-34,5,-35,5,-34,5,-32,8,-34,7,-35,7,-31,5,-32,7,-32,8,-35,10,-37,8,-34,10,-35,11,-35,10,-37,13,-35,13,-37,13,-37,11,-37,16,-38,14,-40,16,-41,14,-38,17,-43,16,-43,19,-41,19,-40,17,-41,17,-43,19,-46,19,-46,20,-47,22,-44,20,-47,22,-46,20,-49,25,-49,25,-49,0,0,0,0,0,0,-50,-25,-49,-26,-49,-25,-47,-25,-47,-26,-47,-26,-44,-28,-47,-29,-46,-29,-44,-28,-41,-29,-41,-28,-40,-28,-41,-31,-38,-29,-37,-31,-37,-29,-38,-28,-35,-28,-31,-28,-32,-28,-31,-28,-32,-26,-32,-29,-29,-29,-28,-28,-28,-25,-28,-26,-26,-26,-26,-25,-25,-28,-25,-28,-25,-29,-25,-28,-23,-26,-25,-29,-25,-28,-22,-28,-23,-29,-22,-31,-22,-29,-19,-32,-19,-32,-17,-34,-17,-35,-14,-31,-13,-35,-13,-34,-8,-35,-8,-35,-5,-34,-1,-34,0,-34,2,-32,4,-31,5,-26,8,-26]"
61054,117,"[-1,21,-2,23,-2,23,-2,24,-2,26,-5,27,-5,27,-7,29,-7,31,-7,29,-7,30,-7,31,-7,30,-8,31,-7,31,-7,31,-5,31,-5,31,-5,30,-4,31,-4,33,-4,33,-2,31,-1,31,-1,31,0,33,1,34,2,34,2,34,4,34,4,33,4,34,5,36,7,34,10,36,10,36,11,34,15,34,14,34,17,34,20,34,20,33,23,36,24,34,24,36,27,34,29,34,30,34,31,33,34,30,36,30,37,30,42,31,40,29,43,26,45,26,43,24,0,0,0,0,0,0,18,-49,15,-50,13,-49,14,-49,13,-55,10,-52,8,-52,5,-50,4,-50,4,-49,2,-49,2,-49,0,-49,-2,-47,-5,-47,-5,-45,-7,-45,-7,-43,-8,-42,-8,-42,-10,-40,-13,-39,-11,-34,-14,-37,-13,-36,-14,-34,-15,-34,-17,-31,-18,-30,-21,-30,-20,-31,-20,-29,-21,-27,-21,-27,-21,-24,-23,-27,-24,-24,-24,-24,-26,-24,-27,-26,-24,-23,-27,-21,-27,-23,-29,-23,-30,-24,-27,-21,-29,-23,-29,-21,-27,-24,-26,-24,-26,-24,-24,-24,-21,-23,-21,-23,-20,-21,-18,-21,-17,-21]"
61055,117,"[-4,18,-6,20,-6,21,-8,22,-9,22,-10,22,-12,22,-12,22,-13,22,-14,24,-14,22,-16,24,-17,22,-18,24,-18,24,-18,21,-20,21,-17,22,-20,24,-21,22,-20,22,-21,22,-18,21,-20,22,-20,24,-18,22,-18,22,-20,24,-20,22,-20,26,-17,24,-21,25,-18,25,-20,26,-21,28,-20,26,-20,26,-18,26,-21,30,-20,30,-20,32,-20,32,-21,33,-18,34,-20,33,-17,34,-20,36,-17,36,-20,37,-18,40,-18,40,-17,40,-17,42,-17,41,-17,44,-16,45,-14,46,0,0,0,0,0,0,46,14,46,13,48,12,45,12,45,12,46,10,46,12,49,10,46,9,46,10,44,10,42,9,44,9,44,8,42,6,41,8,42,8,41,6,42,6,38,6,38,5,37,5,37,5,36,4,36,4,36,4,34,1,33,1,34,2,33,0,33,2,33,1,33,2,33,1,32,1,33,1,34,0,33,0,34,0,33,2,32,1,33,0,34,0,33,2,34,1,32,4,34,4,34,4,34,8,30,6,30,9,29,10,29,12,26,12,25,12,22,12,20,13]"
61056,117,"[-17,6,-20,5,-20,3,-21,3,-22,2,-23,1,-25,0,-26,-1,-27,-1,-26,-5,-26,-5,-27,-5,-25,-6,-26,-8,-28,-8,-26,-8,-27,-10,-26,-10,-25,-11,-25,-12,-25,-11,-26,-11,-25,-12,-23,-13,-25,-12,-26,-13,-26,-13,-26,-15,-25,-15,-26,-15,-26,-15,-27,-16,-25,-16,-27,-15,-27,-16,-30,-16,-27,-16,-30,-16,-30,-17,-30,-17,-30,-17,-31,-17,-31,-18,-32,-17,-32,-18,-32,-18,-33,-18,-35,-18,-35,-18,-36,-20,-36,-20,-37,-20,-39,-21,-37,-21,-39,-18,-39,-20,-39,-20,0,0,0,0,0,0,-21,40,-22,40,-20,41,-21,39,-22,40,-21,41,-20,40,-21,39,-22,39,-22,39,-22,37,-22,37,-21,37,-22,35,-22,36,-22,35,-20,35,-21,33,-21,31,-21,32,-18,31,-21,31,-18,27,-20,28,-20,28,-18,28,-20,26,-17,26,-17,26,-16,26,-20,26,-18,25,-18,26,-17,26,-17,25,-18,25,-18,25,-18,25,-20,23,-20,23,-20,23,-21,25,-21,23,-21,22,-22,22,-22,21,-26,20,-23,18,-25,17,-26,15,-26,16,-26,12,-26,10,-26,8,-25,6,-25,5,-23,3]"
61057,117,"[13,-11,14,-11,14,-12,18,-12,18,-11,19,-11,20,-12,20,-12,20,-14,23,-12,23,-12,23,-12,24,-13,24,-13,26,-13,24,-12,24,-13,23,-13,24,-14,24,-14,25,-14,24,-15,23,-14,23,-15,23,-17,19,-18,23,-17,20,-17,20,-19,20,-22,20,-20,22,-23,20,-22,19,-23,20,-25,19,-25,18,-25,15,-28,18,-29,18,-30,15,-30,13,-31,13,-33,14,-34,12,-34,12,-34,9,-35,9,-37,8,-40,8,-40,4,-40,2,-40,3,-42,1,-41,0,-42,0,-44,-3,-42,0,0,0,0,0,0,-44,8,-42,9,-44,12,-42,12,-41,12,-40,17,-40,17,-40,17,-41,17,-37,19,-37,18,-35,19,-35,23,-35,20,-34,23,-31,22,-30,24,-30,25,-31,24,-25,25,-25,25,-26,25,-23,25,-24,25,-23,24,-23,25,-19,25,-19,25,-18,25,-15,25,-17,26,-14,25,-14,25,-13,28,-12,25,-14,29,-11,29,-11,29,-12,30,-12,29,-11,29,-8,29,-8,30,-8,29,-8,31,-7,30,-9,29,-9,30,-11,28,-11,29,-9,26,-11,24,-12,25,-12,24,-12,23,-12,20,-12,19]"
61058,117,"[3,-16,3,-17,4,-20,7,-20,7,-22,8,-20,9,-20,10,-21,11,-22,13,-22,13,-22,14,-22,14,-22,16,-22,16,-21,15,-22,16,-20,16,-20,16,-22,17,-22,19,-21,17,-22,17,-21,19,-22,19,-22,16,-22,17,-22,19,-22,17,-23,17,-24,16,-23,17,-26,16,-24,17,-24,19,-26,17,-27,16,-26,15,-27,17,-29,16,-29,16,-30,15,-29,15,-30,16,-33,15,-32,14,-33,15,-34,15,-34,14,-36,16,-38,14,-38,11,-38,13,-39,13,-39,9,-41,13,-41,11,-41,0,0,0,0,0,0,-43,-9,-43,-8,-43,-4,-41,-8,-40,-7,-41,-5,-42,-5,-42,-4,-42,-5,-39,-4,-40,-4,-39,-4,-40,-3,-40,-2,-39,-2,-38,-1,-39,-2,-38,0,-39,-2,-34,-1,-34,0,-34,-1,-34,0,-33,-2,-33,-1,-33,0,-32,1,-32,2,-30,1,-28,3,-29,2,-29,2,-29,2,-30,3,-29,2,-30,3,-29,3,-29,3,-30,3,-30,3,-29,3,-28,3,-30,2,-29,2,-30,1,-28,1,-29,0,-29,1,-28,-1,-26,-2,-28,-3,-27,-3,-26,-5,-24,-5,-23,-7,-21,-8,-20,-8]"
61059,117,"[1,-13,4,-19,4,-17,5,-22,7,-22,7,-21,8,-22,8,-22,9,-23,10,-23,10,-23,13,-23,14,-23,13,-26,14,-23,13,-23,13,-24,14,-23,14,-23,14,-23,15,-24,15,-24,14,-23,14,-24,13,-24,11,-24,11,-24,13,-28,13,-26,13,-27,13,-27,13,-28,11,-27,11,-29,10,-30,9,-30,8,-30,9,-30,9,-33,8,-33,8,-34,7,-34,7,-36,7,-35,5,-36,5,-35,3,-36,3,-39,3,-40,2,-40,1,-41,1,-39,-1,-42,-1,-40,-1,-41,-3,-43,-3,-42,0,0,0,0,0,0,-45,5,-41,9,-42,10,-42,9,-40,11,-40,11,-39,13,-41,15,-38,13,-39,14,-38,14,-36,15,-36,15,-35,16,-34,16,-34,16,-34,17,-33,16,-34,16,-30,16,-30,16,-29,15,-28,16,-28,19,-28,16,-28,17,-24,17,-26,16,-24,17,-23,19,-24,19,-23,19,-23,20,-23,19,-21,17,-22,21,-22,20,-20,20,-21,20,-22,19,-21,20,-20,20,-21,20,-22,20,-22,20,-22,20,-23,20,-22,19,-23,16,-21,15,-22,16,-24,14,-22,13,-22,11,-22,11,-20,9,-21,7]"
61060,117,"[-13,14,-13,14,-15,13,-18,14,-19,13,-20,9,-23,12,-23,9,-25,9,-25,8,-25,6,-26,6,-25,6,-26,3,-26,3,-28,2,-29,2,-30,0,-26,1,-29,0,-28,0,-28,0,-28,-2,-29,-1,-29,-3,-29,-3,-30,-3,-29,-3,-29,-3,-29,-3,-31,-3,-30,-3,-29,-4,-30,-4,-31,-4,-31,-6,-33,-7,-34,-6,-33,-7,-34,-7,-34,-8,-35,-7,-35,-8,-37,-8,-37,-9,-36,-8,-39,-9,-39,-11,-39,-8,-39,-9,-39,-11,-41,-12,-41,-11,-41,-12,-40,-11,-41,-11,-41,-12,0,0,0,0,0,0,-13,42,-13,42,-13,41,-13,42,-14,42,-13,40,-13,40,-13,40,-14,40,-14,37,-14,39,-15,39,-14,39,-14,36,-15,36,-14,35,-14,34,-14,33,-15,33,-14,33,-14,31,-17,30,-13,30,-14,30,-14,29,-14,29,-14,29,-15,26,-14,25,-14,26,-17,25,-15,24,-14,26,-13,24,-17,23,-15,25,-14,23,-15,24,-17,24,-19,23,-18,23,-19,22,-19,22,-19,20,-20,19,-20,19,-23,18,-23,19,-24,15,-23,13,-25,15,-24,12,-23,11,-22,8,-23,6,-20,3,-20,2]"
61061,117,"[0,-18,1,-20,1,-21,2,-22,2,-22,5,-25,5,-25,5,-26,5,-26,5,-26,5,-26,5,-27,5,-27,5,-27,6,-27,5,-28,2,-28,3,-28,3,-27,3,-28,3,-30,3,-28,1,-28,1,-28,1,-28,0,-30,-1,-31,-2,-31,-2,-30,-3,-31,-5,-30,-5,-31,-6,-30,-7,-31,-8,-33,-8,-33,-11,-33,-15,-32,-12,-32,-15,-32,-16,-32,-16,-32,-18,-33,-21,-31,-21,-33,-23,-35,-23,-32,-26,-31,-27,-31,-27,-28,-30,-27,-31,-28,-32,-27,-35,-30,-36,-25,-37,-25,-36,-23,0,0,0,0,0,0,-20,41,-16,41,-13,41,-12,42,-12,44,-10,44,-8,44,-7,44,-6,42,-6,42,-5,41,-3,41,-2,41,-1,40,1,41,2,40,5,39,5,36,6,37,6,36,7,35,8,35,8,31,10,32,10,31,10,30,12,30,12,28,15,30,15,26,15,27,16,27,16,25,16,25,16,23,17,25,18,22,17,22,20,22,20,23,21,22,21,21,21,22,20,20,21,21,21,21,21,22,21,21,20,21,18,21,20,21,17,21,16,20,16,21,16,18,12,18,11,17]"
61062,117,"[-19,-2,-20,-2,-22,-2,-23,-3,-24,-3,-24,-5,-24,-5,-25,-5,-27,-6,-27,-6,-27,-7,-28,-6,-27,-6,-29,-7,-29,-7,-28,-6,-29,-5,-28,-3,-31,-5,-29,-5,-31,-5,-31,-2,-28,-2,-32,-2,-32,-1,-28,0,-31,0,-31,0,-32,2,-33,3,-31,3,-33,5,-33,6,-33,7,-34,9,-33,9,-32,10,-33,14,-33,14,-34,16,-33,18,-33,18,-33,19,-34,23,-33,23,-32,23,-33,24,-31,28,-32,28,-32,31,-31,33,-29,33,-29,34,-27,34,-27,38,-25,41,-24,41,0,0,0,0,0,0,45,18,45,16,46,15,44,12,44,11,44,11,44,9,45,7,45,5,42,5,42,3,42,1,44,0,44,-1,41,-3,41,-5,40,-5,38,-6,38,-7,34,-9,36,-7,36,-9,34,-11,33,-11,33,-12,29,-12,29,-14,28,-16,29,-16,27,-16,28,-15,25,-16,25,-18,24,-18,23,-19,25,-22,23,-20,23,-22,23,-22,22,-23,22,-20,20,-23,20,-23,19,-23,20,-23,19,-23,19,-22,19,-24,19,-20,20,-20,19,-20,19,-20,20,-19,18,-19,18,-18,18,-14,16,-12]"
61063,117,"[0,19,0,20,-1,22,-2,23,-3,24,-6,24,-6,25,-10,25,-10,24,-11,25,-14,27,-15,24,-15,25,-16,27,-15,25,-19,24,-19,23,-19,23,-19,24,-22,23,-20,23,-22,22,-20,20,-22,24,-22,22,-23,20,-24,22,-24,20,-24,23,-24,22,-24,19,-25,22,-27,23,-27,23,-27,23,-27,23,-28,20,-29,23,-28,23,-29,25,-31,24,-29,23,-32,24,-31,27,-32,24,-33,24,-33,23,-33,24,-34,27,-34,28,-36,27,-36,25,-37,25,-38,25,-36,28,-37,28,-38,29,0,0,0,0,0,0,27,38,28,38,28,38,25,38,25,38,27,38,27,38,27,38,25,34,25,37,23,36,22,36,22,36,23,34,22,36,20,33,24,33,20,33,18,33,19,32,19,31,18,33,18,31,18,31,18,31,15,28,19,28,15,25,22,38,3,47,20,28,11,25,14,24,12,28,12,25,14,29,12,28,11,28,12,29,11,29,11,28,10,29,10,29,7,29,9,31,6,29,3,31,6,29,3,28,0,29,0,29,-2,28,-2,27,-3,25,-6,24,-6,22,-6,20]"
61064,117,"[2,-19,3,-22,5,-20,6,-23,9,-23,7,-24,7,-24,9,-25,10,-27,10,-25,11,-27,12,-28,11,-27,12,-27,12,-28,12,-29,11,-29,10,-29,11,-27,11,-29,12,-29,10,-28,10,-28,10,-29,11,-29,7,-31,9,-32,9,-31,7,-32,5,-33,5,-32,6,-34,2,-32,3,-34,3,-34,1,-36,-1,-36,-2,-37,0,-37,-1,-36,-2,-40,-5,-40,-5,-41,-7,-40,-9,-41,-9,-41,-9,-42,-12,-42,-12,-42,-15,-44,-16,-42,-16,-42,-19,-42,-20,-42,-20,-42,-23,-42,-25,-42,0,0,0,0,0,0,-40,28,-38,29,-37,31,-34,31,-34,33,-32,34,-32,32,-31,33,-28,33,-28,34,-27,36,-25,34,-23,34,-23,36,-23,36,-20,34,-19,37,-16,36,-18,34,-15,34,-15,36,-14,34,-11,33,-11,34,-10,32,-10,32,-7,33,-7,32,-6,31,-5,31,-5,31,-5,32,-5,29,-3,32,-2,29,-2,31,1,31,0,29,0,31,1,32,1,31,2,31,1,31,1,29,1,32,2,29,2,31,0,29,0,31,0,29,0,29,-2,28,-3,25,-3,24,-2,24,-5,22,-3,22]"
61065,117,"[10,15,10,16,11,18,10,20,9,23,6,25,5,25,3,28,2,28,1,28,-1,28,-2,28,0,29,-3,29,-5,29,-7,29,-6,28,-7,27,-9,28,-10,29,-10,28,-11,28,-11,27,-12,28,-14,27,-14,25,-15,27,-18,28,-16,27,-16,27,-16,25,-18,28,-19,27,-19,28,-22,28,-22,28,-22,27,-22,29,-24,27,-24,27,-24,28,-24,28,-27,28,-28,29,-28,27,-31,27,-31,28,-32,28,-32,29,-34,29,-33,31,-33,27,-37,27,-36,27,-36,28,-37,28,-38,27,0,0,0,0,0,0,25,40,24,40,24,40,23,40,22,40,22,41,23,40,20,40,20,38,18,40,16,40,15,38,15,40,14,38,14,40,11,37,14,37,11,34,11,37,9,36,9,34,7,34,9,34,7,33,6,33,5,33,3,31,5,32,3,31,2,31,1,31,2,31,2,32,2,31,1,29,0,32,-1,31,0,29,-2,31,-3,28,-5,28,-5,29,-6,29,-6,28,-7,28,-7,27,-11,27,-11,25,-12,25,-14,23,-14,23,-15,19,-18,19,-16,16,-19,15,-16,12,-18,10]"
61066,117,"[-11,-15,-12,-16,-11,-18,-11,-20,-11,-21,-10,-23,-10,-23,-8,-26,-10,-25,-8,-27,-10,-27,-7,-26,-7,-26,-7,-27,-6,-27,-7,-30,-8,-28,-8,-28,-6,-27,-6,-30,-6,-30,-6,-28,-7,-30,-8,-30,-7,-28,-8,-28,-10,-30,-8,-30,-8,-27,-10,-30,-10,-30,-11,-30,-11,-30,-11,-31,-12,-31,-13,-32,-15,-32,-17,-31,-15,-31,-16,-31,-17,-32,-20,-32,-20,-32,-20,-32,-22,-33,-21,-35,-23,-35,-25,-33,-25,-33,-26,-33,-27,-32,-27,-32,-28,-33,-30,-32,-30,-31,-30,-32,-31,-30,0,0,0,0,0,0,-28,35,-28,36,-26,35,-28,36,-26,36,-22,37,-25,37,-22,36,-22,36,-22,37,-21,37,-21,35,-18,36,-20,35,-17,36,-17,35,-16,35,-16,33,-13,35,-15,33,-11,32,-11,32,-11,31,-11,32,-12,30,-10,31,-8,31,-7,30,-8,30,-6,28,-7,31,-5,30,-6,28,-3,28,-3,28,-6,28,-3,28,-3,27,-5,28,-5,30,-5,28,-3,30,-3,30,-5,28,-5,28,-5,27,-5,27,-5,28,-7,26,-6,27,-8,25,-8,25,-8,22,-10,22,-11,21,-10,20,-10,17]"
61067,117,"[15,-8,17,-11,18,-11,19,-12,22,-9,22,-9,22,-9,23,-9,24,-9,26,-7,24,-9,25,-7,28,-9,26,-7,26,-8,26,-8,28,-8,26,-8,26,-9,29,-9,28,-9,28,-9,25,-9,28,-11,28,-11,26,-11,28,-11,26,-12,28,-13,28,-14,26,-15,29,-15,26,-17,26,-18,26,-18,28,-19,25,-19,25,-20,28,-22,28,-23,26,-25,25,-24,25,-24,26,-28,24,-26,25,-29,24,-30,23,-30,25,-33,24,-34,23,-35,23,-34,23,-36,20,-36,20,-39,20,-40,19,-39,0,0,0,0,0,0,-41,-14,-42,-14,-42,-11,-41,-11,-41,-9,-41,-8,-42,-8,-42,-7,-41,-6,-40,-6,-40,-2,-37,-3,-39,-1,-41,-2,-39,-1,-36,0,-37,1,-36,2,-36,2,-34,2,-33,4,-33,4,-33,3,-33,6,-33,4,-31,7,-30,7,-29,8,-28,8,-28,8,-29,8,-25,9,-29,9,-26,11,-24,11,-26,12,-24,12,-25,13,-25,13,-24,12,-25,12,-24,13,-24,13,-24,14,-24,13,-23,14,-24,12,-25,13,-24,12,-23,11,-23,12,-23,9,-22,8,-23,7,-22,6,-19,4,-19,4]"
61068,117,"[17,-3,19,-5,20,-3,21,-4,23,-3,23,-1,25,0,25,1,25,1,26,3,26,3,27,4,27,2,26,4,26,6,27,6,27,8,28,8,26,6,26,8,27,8,27,9,27,9,26,9,26,8,27,8,26,10,28,11,28,9,27,9,28,9,28,8,30,10,30,8,31,9,33,11,31,10,32,6,30,9,32,9,34,8,33,10,34,10,36,6,36,10,38,10,36,9,38,8,39,10,39,9,38,6,39,8,40,8,40,8,41,8,41,6,40,6,0,0,0,0,0,0,3,-43,4,-43,3,-40,5,-41,4,-43,3,-41,2,-40,2,-41,2,-41,2,-41,3,-39,3,-39,3,-38,1,-38,2,-35,2,-36,0,-36,1,-34,2,-34,2,-33,0,-32,1,-34,0,-30,1,-31,2,-30,2,-30,0,-30,-1,-27,-1,-27,-1,-27,0,-27,0,-27,0,-26,-1,-27,0,-26,0,-27,0,-25,-2,-26,0,-27,1,-28,1,-26,-1,-26,0,-27,1,-26,2,-26,2,-25,2,-27,3,-25,4,-25,6,-24,5,-24,8,-24,9,-21,8,-20,8,-19,10,-17,9,-16]"
